,artist_name,track_name,song_id
2012,earl thomas conley,love don't care (whose heart it breaks),4SBHlNb2JYPSrn3cfvGaF5
2013,santana,breaking out,4xXfziKZNKDzCU3dbf7QX2
2014,robin trower,end game,1JkUlOXjqL233C5uM4uZni
2015,mavado,squeeze breast,65VYeetBIq8z0vdDeoTw2l
2016,the stooges,till the end of the night,6Xs5lfOgmATY44P0Mz6iK5
2017,mariah carey,against all odds (take a look at me now),6PS1YRjdJ5Muakh2oh0UB2
2018,the avett brothers,the perfect space,08ORg3M5ly7J9b7YpCLjKz
2019,shania twain,"honey, i'm home",6wVQwC2P8K4e3poaJ6ieRh
2020,cage the elephant,skin and bones,6ubPFMzlIg73d1jzzWcC8B
2021,the mamas & the papas,mansions,2IbwuAa7rzD5gQNVSEVKxH
2022,tesla,cumin' atcha live,3U61Hscyv1eoDYr8kOPwrq
2023,kylie minogue,in your eyes,1t5nwfsb90IliczIhOMnpJ
2025,the dear hunter,the most cursed of hands / who am i,66Y8otWil998QC8FCDDXAa
2026,shawn camp,confessin' my love,2qyUDjnJ5j31806EoHkEey
2027,roberta flack,in the name of love,4o6WgUstuDJ8BL1m53g8Nj
2028,otis redding,keep your arms around me,0JoqdwiF0FKwK1XubPjb85
2029,the marshall tucker band,love is a mystery,4Of2tXw58kRjX6jVv6mwUM
2030,odetta,santy anno,4Y9xhnUM19D08JvENrNaUk
2031,grace potter & the nocturnals,white rabbit,2va11QH4dDJvE21hDX4Pj4
2032,anita o'day,fine and dandy,00AoMaoJSEEd1EZX2KnR1s
2033,daryl hall & john oates,abandoned luncheonette,1raQmVlPMnfSWBL7jMq4PE
2034,cinderella,night songs,0hbWDY0Rvl5kcTvSNsilUA
2035,the clash,remote control,3xicEV8TwGCGtVnqaDhGLj
2036,tom petty,house in the woods,1C2uahwqdB2v4Fm8nxjSBZ
2037,the fall,psycho mafia,6z66VWZHOvIY8H9bvofPEi
2038,villain park,brain cells,2hhyD4WUKJp670ScUzZazu
2039,the j.b.'s,givin' up food for funk,0ekFV16ideLAjd57GSWzqp
2040,ziggy marley & the melody makers,brothers and sisters,5zUdvCbCYq1NDHM9Q4SoEM
2041,julie london,why don't you do right,4QBXVHVcA0INVldFDyTeEi
2042,chris janson,redneck life,7airkEETmcJexnUXg8BrTD
2043,pink floyd,the great gig in the sky,2TjdnqlpwOjhijHCwHCP2d
2044,imagine dragons,not today,4kDTvLhGF29gFsqceuxBSC
2045,the impressions,september song,4EpYDKx5xLFv372fMHMial
2046,ja rule,wonderful,1bl99Q4umnPomYGv3dQP67
2047,joe walsh,falling down,11XFqby8JyzNQkZMvCocBM
2048,david ball,honky tonk healin',5ZJrn0JHRcDRt6dnIDepa4
2049,chris botti,my one and only love,5FYi1pR8RIAwHkaGXBMWr2
2050,missio,bottom of the deep blue sea,6AvslIXIi9iaGvukefyVVK
2051,dave brubeck,stardust,1V6oOEJHXDOIZESnxpxt0p
2052,wings,getting closer,76sm9bJYSXVFyPWycv6TwV
2053,simple minds,love song,6zEf9xxlJpOgTgFgFz0Qos
2054,off broadway,stay in time,2lHmJewRJLHz9ST1J5Lzcj
2056,george jones,still doin' time,6DSKUBV4xCReLPMZ7kROzX
2057,marilyn manson,little horn,7bSC1LGg4kB0oltSx2E2eA
2058,dead moon,out on a wire,4giZ38q5bWjSCWBg0xensa
2059,damien rice,9 crimes,08YEGpKt2LHJ0URCXKHEie
2060,pantera,cemetery gates,4vJr55lngvhSM8WIh9CjQc
2061,dolly parton,medley:,74wQXruRLrbhrEqRinAq1c
2062,kid ink,money and the power,20j9HwjFfdgYc5JBovDxLR
2063,daryle singletary,kay,1Sbx9jWHwMQ0RB5rg5FHBv
2064,nav,some way,7zxRMhXxJMQCeDDg0rKAVo
2065,alice cooper,prettiest cop on the block,42X3G35xieB1iuuHhOKZI5
2066,the dead weather,lose the right,6bj5eGEMkhA1YTUkxVOun4
2067,danzig,long way back from hell,6sD2mCUjmi0S3PTKxdW1Lc
2068,dave van ronk,sister kate,54EXBPFaxxjiSq9uOoVGoE
2069,chris tomlin,indescribable,0M1ujzJ1RTvLt13C4GsnaT
2070,wire,our swimmer,4v9NeIcAbQWgKBT5GOKupS
2071,jay & the americans,let's lock the door (and throw away the key),6vlg06phF6OnJJ2D6W7CvI
2072,metallica,nothing else matters,2CtemffYhT0DJWcT1XW047
2073,robert johnson,when you got a good friend,1RnU42lF1bIdjc2unc9M4R
2074,the byrds,all i really want to do,1MI0O2mwTpdwkZpfWz4J7o
2075,neil sedaka,breaking up is hard to do,2x6pbpjVGjiWCcH89IK8AX
2076,kenny rogers,if i were a painting,7eMYXy7Uz9laCUH3uI5oY6
2077,matchbox twenty,bent,6fA7akEuTUL3dW1V0GELaZ
2078,styx,a.d. 1928,3WvIE0r15DpLbcHvBT3rdB
2079,the temper trap,sweet disposition,5RoIXwyTCdyUjpMMkk4uPd
2080,linda ronstadt,"ooh baby, baby",4FLEKG82bHeT2olTM8E2Fy
2081,perry como,hot diggity (dog ziggity boom),43jJVoVwVSRFp9Sf2YpWa9
2082,ella fitzgerald,what is there to say?,0qjCmg7ZE9wdbhFbc0nhvv
2083,eric b. & rakim,don't sweat the technique,48ZUwXrEOhaXLCxvmRYhZv
2084,céline dion,falling into you,7KWMxUH7lORLTob6aMpXBU
2085,paul mccartney,ram on,6qZMXw0fs9qI8b4Nl9ntEQ
2086,the partridge family,summer days,0KKOt7EldAjKW0olUf0oiq
2087,judee sill,the lamb ran away with the crown,5lRJbMSRYkWh8BVTYGEuj1
2088,willie colón,cucurucucú paloma,1BUHjtsfyGTXBEQAZaRWqe
2089,tom petty,feel a whole lot better,0rF4U1f5uhLpwZ8a4M7ihr
2090,dean martin,the story of life (all this is mine),1bZp4tBHUQHgKiw1lTKW2g
2091,wayne wonder,all this time,05b70aaufrcqs1fgrHJA2Z
2092,ray charles,drown in my own tears,0oQtjAjUeksVd9gHE5fl02
2093,the derek trucks band,days is almost gone,4y8r5Mzd0X4hp6APQptWS9
2094,eagles,hole in the world,2nSdYrRGhnfbncKCtgFWK7
2095,bonobo,break apart,2pYvd6cHcAIMAM6xMD6nok
2096,willie nelson,good times,1kvft1Zif8xbTX14zxdYef
2097,motörhead,orgasmatron,3FXkhPqETD7nkZsr1Vr7qX
2098,louis armstrong,i like this kind of party,2Tn86zmg3pMlC6LUTp5Cwu
2099,matisyahu,refuge,2MuvlbbgLUrLTwxvaxQEyX
2100,metallica,breadfan,5s2iMB6rN20tCQMmtuzuNa
2101,system of a down,pictures,3A5E8GUX5bdPGxxJP1IrYx
2102,r.e.m.,near wild heaven,378HOooPNo6LRIfVHb15nW
2103,lorrie morgan,i just want you,0uYcfsSSK7q6KSar1hiH90
2104,robin trower,fool,0KaBfk7ax1IoCyA1aABCf9
2105,beck,loser,5PntSbMHC1ud6Vvl8x56qd
2106,conway twitty,reelin' and rockin',27ZmvPd7VhX4dB9XAy5uUN
2107,céline dion,i drove all night,3zN4OLeBAN7LwAr442bB8E
2108,mötley crüe,tonight (we need a lover),0KcuDSftMh5mNXf7KE1xq6
2109,jason aldean,comin' in hot,1PxJB6eVQzoHTzJ64SXMnt
2110,aswad,invisible sun,10eRIIqDMcvJvSB7WstnXJ
2111,widespread panic,aunt avis,0Vxf60bbPbHpsH5Lst3vyw
2112,bring me the horizon,alligator blood,1Jx2ZMYVcXM0CfqOysoC8R
2113,the hippy boys,shang i,6lNwlMKmvMmMRpcRekJqQv
2114,aaron watson,off the record,1QUbfqwHG7Aw2b9YDg1cyz
2115,little river band,forever blue,0PzucEqhyArwz03Pu8JkI1
2116,jimi hendrix,remember,5jC8uR4L35LBJufeDmOmtk
2117,hellyeah,hush,4QFb270w2bNjnSrsKmu5Jx
2118,"hank williams, jr.",if you wanna get to heaven,1xsIPzVr2vykJk3JUqu4OQ
2119,the five keys,close your eyes,6aIl9JyLYQ1VoK0MC2hgFT
2120,ronnie hawkins,my gal is red hot,0JmgVq3WAoDwgdGi4GvYRj
2121,the diamonds,why do fools fall in love,7hqWW7wuPABfwlCBpVtCcj
2122,the fleetwoods,they tell me it's summer,6FgkNsnyK4JujUKkvgLGtL
2123,mantovani,"god rest ye merry, gentlemen",3IIwn0glBteEokEDzvgn9V
2124,black uhuru,pain,31N2TNXEGBIniQR0GEQpZi
2125,twista,midwest invasion,0QXJqImBCbZ5zi4ttdzT9F
2126,prong,"snap your fingers, snap your neck",7hgtn706RqLE5q1mWe8aQx
2127,ac/dc,fly on the wall,4KLh3zTfRqxBPDVzOOy2yE
2128,ella fitzgerald,squatty roo,1SKJXpmZu3hS5uJYwc3pC3
2129,blake shelton,hillbilly bone (feat. trace adkins),7dL2kSVsBelmkQHbkNkx1l
2130,chicago,make me smile,7k0UY4Kabh7SUHXowyfKj7
2131,billy joel,big shot,22wxe2Yc9JzihICXYLGAQ7
2132,bobby bare,lonely town,22ylOeVpz5ejxMpioisicD
2133,trace adkins,honky tonk badonkadonk,5iDfnRTdV2mrvMK886TLRg
2134,fantastic negrito,about a bird,7fj3PHInlPLlkm0Y2JitPS
2135,jacuzzi boys,glazin',0oFkLSChaQpPTrgnCIHc4g
2136,sinéad o'connor,mandinka,4x4e63yL8r7tOFcZ0n6KHe
2137,the outfield,61 seconds,3X0DlsMaxGOXRTyDYYLqGf
2138,dr. hook,clyde,2rVcWHJg1C7wZuaQaHqmHN
2139,ac/dc,givin the dog a bone,6rAy2MsMUabbqu2VygrblP
2140,good charlotte,the young & the hopeless,2g2a5kDeZexbUTD8abcvm6
2141,joe bonamassa,the ghost of macon jones,6kqPxNCsODUHqipFNYYNZL
2142,cocteau twins,the itchy glowbo blow,6PQKQubHO08iVNkU1JTeWT
2143,t. m. soundararajan,ethanai periya,4d9xcryUv5NjTSEMgxFKME
2144,beres hammond,giving thanks,2Px8jvvFm54L1Bad7mLICr
2145,unkle,lonely soul,2LmFeLBe39IfY0XfqJ0vOi
2146,donovan,to susan on the west coast waiting,45wRJMOeQlQf8kxg2JwRqU
2147,ratt,back for more,52CxHT33NwRsGv46CCpiq5
2148,geeshie wiley,last kind words blues,1o9D6eNx48cZyu5hlDnjNj
2149,shotgun rider,it won't matter anyway,1UTb3htVtQWEYndKrBYMBS
2150,new order,icb,6CC7pFl61V1QRTLf4tgyUj
2151,billie holiday,a fine romance,3R2qDHoKTn4ZKAWbejI8zO
2152,nahko and medicine for the people,san quentin,7MHPPQ6xKpYekeuMTtnz7S
2153,gordon lightfoot,if you got it,74FFxulm0Pw2d6fLgvdXNy
2154,merle haggard,(i don't have) anymore love songs,6fnMddQjUBodLyMAjcVHWG
2155,ocean alley,flowers and booze,5z4FiqAYXTfOuRohAKbZHz
2156,brian eno,the jezebel spirit,0PYxXJYdv1JOfW1PVkMqv8
2157,galaxie 500,another day,1z4gr7jbB0WneRxX2teFiA
2158,melodiesinfonie,tokyo,6I2Sf9ZV1Xia4Wk86bDIHK
2159,einstein,the tables are turnin',2tEkhn0xhfSgqKrHWAFFao
2160,bluntone,loved ones,0kEZyixvEaoZArFOw4GXos
2161,miranda lambert,me and your cigarettes,4Yt1hzaeJHdSRAfSS43C4j
2162,mose allison,stand by,2aCrfPoRjrbS1m01w7aMDo
2163,summer salt,rockaway,1YMZq2mzqkizU6Ml1OzTaQ
2164,konshens,on your face,2iMt7Dr9H1zsBSZ5XIz8SS
2165,george benson,out of the blue,74DRDlEJlHR4j8BDMPhcVb
2166,iron butterfly,soul experience,4RRcH4M877zXmxCi50cwMz
2167,billy eckstine,my foolish heart,4UnRb3Fmb8F2h2a1xKj6uK
2168,the black keys,she's long gone,26ZnmGlPGXaOzPDydAP9D5
2169,bachman-turner overdrive,she's keepin time,5aFerIlIzkWOymASeRRdGo
2170,lindsey stirling,shatter me featuring lzzy hale,2K7j4xrQENCi5r3Hii4cVe
2171,ky-mani marley,warriors,3FSrxnRQFF7Dx1zYX5kFC3
2172,k.t. oslin,lonely but only for you,3JRU8vkhKyDbdA0R3ly9tZ
2173,parov stelar,jimmy's gang,37UPAY6ax6CdTG9JI6zCJ1
2174,"earth, wind & fire",to you (feat. brian mcknight),1rlcRksJarCUGkvvd4cuQ1
2175,travis tritt,foolish pride,4bBEH5gGRHf5YxZGqzIvMP
2176,the score,never going back,5k02Wjsu2MdpF3c9VFQD0k
2177,jonny lang,hide your love,6zg9sAYiablsmRzwGi8I11
2178,björk,crying,2r2po2XXRmk9zgiFYHcHNZ
2179,bonnie raitt,one belief away,08Niz5yjtPrLLuovSFH4LH
2180,third world,reggae radio station,3POCsPpJE6upwFWnQxGNLU
2181,supertramp,gone hollywood,43BVfHr7mkNDtNIGVp1vff
2182,the cranberries,waltzing back,2DatwzQ0xg6irPSQG7AnLJ
2183,sam cooke,if i had a hammer (the hammer song),1LPL9jbdLJ8VmBBPkUwrcM
2184,dinah shore,laughing on the outside (crying on the inside),2RG22MnkRzrPNAyc0eFn8w
2186,justin bieber,no pressure,23UV8pJEvRnAZd6ZAXBC0H
2187,ramones,surfin' bird,3GgYsEaTyCeTH3e5JyEyXf
2188,dan seals,three time loser,4ZNUKBCXaU3SC7wCDXD7yw
2189,"10,000 maniacs",cherry tree,2fyrd12bgmdSd0OgmCRN2H
2190,paul hardcastle,just for money,2P03wQWKTNK396mElZ74xy
2191,alice in chains,hate to feel,0rglK8l5QBSADvao8n4d2N
2192,trisha yearwood,you say you will,3ySYrTsfpAPuNgNeK7bhR7
2193,randy travis,softly and tenderly,7Gou4Zi5tfaAh7D8QDbzgR
2194,special ed,i got it made (re-recorded/remasterd),0ySufq1yFjvFTsWKkvRSht
2195,kansas,relentless,5O4rVUjsG66l2nArhYW57m
2196,glen campbell,(sittin' on) the dock of the bay,4AMoWKnElhuJniqKP0UFDh
2197,ty segall,goodbye bread,64eEA41fT8fejJDUXZdG48
2198,debbie davies,life of the party,6GWulv1RwkqTN5Ak2BCRa5
2199,blind boy fuller,i crave my pig meat,3xqLPuGnb7779XCrm7MzJF
2200,dire straits,so far away,3pGBIgFdfdnjtHDJR4nbrR
2201,queen,you're my best friend,4OKf7CcYuw5H2HptkcKxcP
2202,sonny boy williamson ii,checkin' up on my baby,2OhZ7z0LwACA5mi1t8vuxx
2203,sly & robbie,roxanne,0OuwHJkjivgkx8oAiDWcKq
2204,fall out boy,"champagne for my real friends, real pain for my sham friends",78A2FZKzGtkaIIlov5te9S
2205,dean martin,a million and one,1DTydXUp7Y4InWSM38rLuI
2207,black uhuru,guess who's coming to dinner,5KA5o4azieJAG8O4BOTvJO
2208,deep purple,highway star,4gVTozEmzwAUXpwj3jEetX
2209,iron maiden,drifter,2NkdygcRLPr4vqo6NVObfV
2210,faith hill,life's too short to love like that,0oHecj4oBPKj9Y8ZQ2INIs
2211,lavern baker,"touch me, lord jesus",6mixzelbpzfYfQzev93TmH
2212,floetry,say yes,2fE4MbwX3QGMzNaMjGVhtw
2213,the civil wars,barton hollow,6ZOBY9RG2tcxXX0ohKtfRc
2214,duran duran,my own way,3rbIgWZMXLqOdqpY7XuzVz
2215,"royce da 5'9""",street hop 2010,2M6Lr6wmkOUFVLkHQDtFCx
2217,joya landis,moonlight lover,499BkazqbTBY2JWeCAxKdl
2219,soja,shadow,315y04BRSEmBphhEOBaohn
2221,gregory isaacs,night nurse,4DQttwipnILl88cru3BRZx
2222,nina simone,the black swan,2mfnzSyse5G5uKyxbZn97Q
2223,masaki matsubara,silly crush,44MAe7e2MbOPLnP3XWC8ie
2224,the drifters,moonlight bay,2Bw9tGndnbkmfsdvvCQ68m
2225,special efx,two hearts,1Iuxeix4vUhGrHgu7FTp4z
2227,eddie kendricks,shoeshine boy,1vIsPpjkRBJyFBbYdQNopN
2228,john hartford,lorena,1FGs5aidfaFFH55Ob1Ovwq
2229,khalid,vertigo,7stcuQtnHL7C6XdPvpwywv
2230,ted nugent,tooth fang & claw,0ScmNrag3S0b1hCP1lFdkL
2231,j. roddy walston & the business,brave man's death,28yrZfyU2s2S19quJ7hC8u
2232,ziggy marley & the melody makers,all day all night,5LSvl02VnBDcJ3Ib10B8j0
2233,t. rex,broken hearted blues,3G1hwb6Okt7Ij3Auv3TDRD
2234,mark chesnutt,"woman, sensuous woman",0wYDjLEGmgMIRfgDQsBRxg
2235,gentle giant,experience,1duHe3stbXDV37kUuukqmo
2237,hasil adkins,get outta my car,33xkDP7Dvneo7AqXDtpuBV
2238,girl in red,summer depression,3SEZEyvEALlomED5xFeqOs
2239,of monsters and men,little talks,2ihCaVdNZmnHZWt0fvAM7B
2240,the youngbloods,that's how strong my love is,7B9SZgZV8fx6wCitobsRDi
2241,morphine,radar,5mpGhnhI18k7ls12GUbZj8
2242,five for fighting,100 years,2lFlveK1y13WWp3vnQtrr3
2243,etta james,trust in me,5Zu9mG353GB3p26t7M5AmR
2244,ini kamoze,shocking out,2RnzVqhjN1jaXtU8UElyz6
2245,merle haggard,the legend of bonnie and clyde,1nDwzxvHmEr29eSccXNCoZ
2246,chris ledoux,(ghost) riders in the sky,3HxTZqOSnu6oSFkkzDIguN
2247,helloween,i want out,5ObemyuL5dhT67hyz1iWlA
2248,grizfolk,waiting for you,6P0dI2yAf2cmg4UrCcStwE
2249,bleu edmondson,$50 dollars and a flask of crown,5IfdDiOJitysgex3qEL0bn
2251,deap vally,walk of shame,0Hhv6SzITkL76cnDfVtl8u
2252,moon taxi,all day all night,0E9Wzbeo7DMkWyJ8htEZlM
2253,vektor,tetrastructural minds,7vuI7MKPrRX3vPbsft78qz
2254,tool,opiate,6iQDmWrbrMQ0vPfbKqqvKU
2255,kings of leon,four kicks,6OfJncsfsDNIEFGFeoDMjH
2256,krizz kaliko,way out,3o6czypA1UALB6BLv4f41F
2257,flamin' groovies,sometimes,3H7HVXeBqlLRUikmHY0zwj
2258,j.j. cale,soulin,1hyfn1qgxUt9VkoqmKuaiF
2259,easton corbin,i can't love you back,7tK1fO2PVs80OnVB1RSa89
2260,iron butterfly,possession,2mDsXSWfqY8AHVsE7xWSHk
2262,chuck mangione,journey to a rainbow,61KSeCWLtRzItnASMbwaW8
2263,the skyliners,since i don't have you,7lsnsM39mjdDKEbge48Ezx
2264,gentle giant,a reunion,5BdmUArToVHIEeL0xWTIzG
2265,quincy jones,takin it to the streets,2tJlmd4NX5hTHqFhrcG2Ak
2266,ray price,take these chains from my heart,4VZCtnfparhJ3W9wo48HZq
2267,dirty heads,we will rise,3fJbcbfg5vMf9elHLPwuKu
2268,alt-j,matilda,3aA5fk4c6a7e5HM4rJqkSF
2269,johnny cash,i see a darkness,0eg0nRL9dLBaT0X43keMBc
2270,christafari,"10,000 reasons (bless the lord) [feat. avion blackman]",1i7RHPlMTpObShchH5OdXL
2271,built to spill,distopian dream girl,511VZuvJIubk8ADZrYfOyw
2273,nappy roots,my ride,3tyqJu1aoReFzVsoR9OWY8
2274,kapena,reggae train,17azajcP1Bp3a9YA0VZ9wC
2275,fleetwood mac,you make loving fun,28H3wOEKsaEa8NBEYCLl4j
2276,count basic,joy and pain,60rRQVYkqETHYEUtF5obDF
2277,the cars,jacki,3Q0pa4rZctRTZuJHTTZENv
2278,roy buchanan,sweet dreams,1ZBsdS9S7ZItIj6x6a6cNG
2279,erroll garner,penthouse serenade,1QycDg5a78Rsny45n4Bd67
2280,the impressions,falling in love with you,72ZP3e1SsWjRaQ1B4uictK
2281,chet atkins,sukiyaki,26TnXanT3UXyst5dSVn6q2
2282,willie nelson,night life,4txDflQgXUI6nSwQocX0dM
2284,michael brecker,the nearness of you,09EojGI87VfO3BIpAesVfD
2285,ac/dc,flick of the switch,0oIox8T3bdGZnhQKnaDK2a
2286,delinquent habits,tres delinquentes,1dstLlsgEFPsaiccsUz2SP
2287,robbie robertson,sonny got caught in the moonlight,2fRZXXlPiESvfRY6FfrH8g
2288,queen,too much love will kill you,5eDwoZdv3Qftzs8ijKviYg
2289,dennis brown,get myself together,5PlKshBRuMKgS8xBHWScN8
2290,the beatles,long tall sally,7ds98B8y5BQltzC60Gdkri
2291,dennis brown,going to a ball,5SLVCyUuwAlxfGM0YILeub
2292,new found glory,hit or miss,2JGfAzStXQ1VEo6H4l6rSR
2293,poco,under the gun,49IooF2Pshjms6iidmHeHQ
2294,meshuggah,born in dissonance,6GYyGwbJeHyFj9po98ZGpS
2295,jj grey & mofro,everything good is bad,5Ic5UOUCDeiHIsPwx3b1rR
2296,ricky van shelton,after the lights go out,3pvgMJgxH78aEOf5lOPoVf
2297,george shearing,guilty,5bqw1jBy6gacBpxsn8xFuF
2298,john michael montgomery,heaven sent me you,0lQDBOQ9M62eRrvrF9vOOA
2299,red hot chili peppers,parallel universe,1Se0r96r0gnqg67kJPmESc
2300,connie smith,i thought of you,5VAfTWbI5zYwld0VzVykwg
2301,foreigner,i don't want to live without you,19aYH2zhbnTNx4plfenrIk
2302,the black keys,act nice and gentle,0xjiVZARgDnyYQF3dOXeOp
2303,kenny g,joy to the world,5IEHU9V0wlPukKQO2jYlij
2304,ry cooder,crow black chicken,06DLgXAe1lVrYfACpnN3g2
2305,eddie money,endless nights,1B1w0fZM7BKsgqa12dK9Gv
2306,kalimba,no puedo dejarte de amar (with jesús navarro),0RGRcMtokeaLUNAhqNIfKw
2307,demarco,she cant wait,4TShjmCPC6XOVP6gvpoSq8
2309,the damned,alone again or,34dAKRy0pfwYylW7ivoOgy
2310,groove armada,chicago,46NYGEEQymBQm49ocs9eWs
2311,the clovers,love love love,5ytPMYb6dkoli8sNSEsdmZ
2312,ty segall,the singer,7F1Rl3za8Sujjzy2Wn8Bpc
2313,the alan parsons project,time,48yJZwYYDZX5GKFND7wDfC
2314,bon iver,"minnesota, wi",6dmqnKIOvBfqjP317AT2tT
2315,al green,i wish you were here,7d2RV57UI7JoYnF1emRH6m
2316,perry como,feelings,3ri0htgKMnyu4z4JtXVVZx
2317,allen toussaint,goin' down,15ut8ocfGxH3L1eVesGcaC
2319,meshuggah,electric red,7nrJ5usA4Ydp2feVrVW8lB
2320,bad company,if i'm sleeping,09tms4Q1A613nQX1jbEeDW
2321,ohio players,paint me,3OS4w5SFQsXQZm1CGlBPZs
2322,del shannon,cry myself to sleep,5yeeqLU6PM09ar5MKvMaFs
2323,brother ali,forest whitiker,42uXDKUhyAt5Exe1G5pKWJ
2324,phantogram,when i'm small,1U3BASc885MPCYOzYwOIpO
2325,johnny paycheck,song and dance man,50fqAZjHXMOo4dpYXMgebX
2326,st germain,forget it,6ksRwNWJiL9FNUakArRTV6
2327,elvis costello,watching the detectives,0KrYPz4S4mKHeBjCwYJp0s
2328,george benson,you are the love of my life,50cZJ9FB4U0qDHd4hywCG0
2329,thieving birds,"hey, leigh",12hxGHIcHgPH17wrrRn9lA
2330,jim croce,a good time man like me ain't got no business [singin' the blues],34yM2oXxB9JdNDjVR2AjIg
2331,inner wave,1 4 2,0XJ7aq4tIhIsQrSqWENo0d
2332,"earth, wind & fire",mom,6awk6CZQT29sMARUrszTc7
2334,alpha blondy,cocody rock,1NbHlnoQbLMMy07BxJK5EP
2336,white zombie,super charger heaven,4qVZBA7jWL23SEWOfKFjiw
2338,mabel,mad love,6ImEBuxsbuTowuHmg3Z2FO
2339,eddie money,hard life,7ibhmgDv9lrwzCZBUCzBxL
2340,the whispers,is it good to you,6GxuxSi6IZLoEVdOTITdvZ
2341,david allan coe,would you be my lady,58FZiZwcsJWFO3xiVBDsMr
2342,steel pulse,wild goose chase,0wqEjeBH97VfKHborK6h0P
2343,donovan,peregrine,0TinPQAZpODfCDXNw2kxoK
2344,b.b. king,my guitar sings the blues,6yLNoCtmzhttYtw7j90COO
2345,ub40,folitician,2nVZeAkiUj0cyTlV2JMl9e
2347,noah and the whale,blue skies,1OtgKfkArIaanXT140hSmQ
2348,stryper,calling on you,2qw9qgcPNCnq18WJLAm83x
2349,alec benjamin,if i killed someone for you,0WHi11uzahqpEtPGYCW6oQ
2350,grant green,down here on the ground,6ydWUkitVqMOvXWuZl9CDm
2351,david ball,blowin' smoke,4Emi0Nm370izPkAh84TOs2
2352,michael jackson,you are not alone,3AoeaZs8dFemFJr3JdzOL0
2353,barbara mandrell,i wish that i could fall in love today,50pAZTEtKGt2oAguhBrnF7
2354,twenty88,push it,6p5zh0HCAeE5WkWAxSxjeg
2355,waylon jennings,(sittin' on) the dock of the bay,67sIOix8lfDyBEuoeLa1Zn
2356,donna taggart,jealous of the angels,3oV4PrdUzjadLAkjcf4xwh
2357,galactic,karate,7qxoIEmslOp25G7c2LDaUy
2358,joe cocker,what becomes of the broken-hearted,3Y4LdJy9FgaL1E2lh1beK8
2359,38 special,just a little love,2IkuJq9ziF1AU1XTfw6RE0
2360,lincoln durham,reckoning lament,4E8glHxSyLvhClV6tmNUYK
2361,screeching weasel,hey suburbia,6KslbFskfJ9Ox01MECo1zr
2362,tito rodriguez,cuando cuando,0xobZv425cgZbr6Z7Kqvbn
2363,ringo starr,only you (and you alone),42eZC1LaQ3qioZWVLisVT6
2364,meshuggah,dehumanization,7ACpu63dW8qZlF9dr3BMRg
2365,mel mcdaniel,cold hard facts of love,6bMzk6GcZpkQBdlh9e1mV3
2366,don gibson,known only to him,7tD6GqIvYFgRDMhuYH6qPX
2367,jj grey & mofro,write a letter,2iok3Hlq83wPpozj3hnY41
2368,the offspring,million miles away,6tNeHmedp9qo3BsBp5zOPe
2369,soja,more,2OYpYgnFQbpcKprgJuUyRT
2370,andy williams,the impossible dream (the quest),4OVxbjasAyR6rkSKhKYcmo
2371,johnny burnette,dream lover,2s1nSAy8VCZ0hRwmAafkwk
2373,the outlaws,dregs fall to the wicked,6DFFjt2qZow1rPDJhBufly
2374,jungle brothers,j. beez comin' through,7cN0rStYIr5nrTrhiN4UoS
2375,jean shepard,shadows on the wall,2C06Q7glSZhQCEMNIY2CUm
2376,michael bolton,when a man loves a woman,3ascnOSOR5MX901ylGuhcl
2377,peter tosh,apartheid,5PFTHgVvxj3GIS36pF42zc
2378,kenny loggins,heartlight,3VBNGYEDZKzcRKvQh7rFdp
2380,hunny,july,7utenMA93Ldpg9O5oC6AP4
2381,elephant man,opera wine,4KhaXeZINOtnYabfU2IERI
2382,george strait,two more wishes,0cYRuiM5eqOawt3AA3Peix
2383,brett eldredge,waited too long,1g1fFYQZvi07xJbeLw6Sbd
2384,alabama,love in the first degree,1HhnAW1ghWV6NlLsV9wwG5
2385,king krule,out getting ribs,30JUrbIq4PsRjIvDz8freE
2386,lucky dube,teach the world,02RuKOK86Bp9Z7hBYaS73I
2387,mary j. blige,my life,7ytES33eLYS9WaZLKqWfYM
2388,ufo,too much of nothing,2p9T91FkjUDksxHpWqGXCs
2389,lighter shade of brown,hip hop locos,3Xta2QX2nhBx8hj0xIyykx
2390,kenny rogers,tennessee bottle,1QliJDK4wqap7ftt3VPiTn
2391,joe liggins,the honeydripper,6RfQi0Kl57AKnIs0ykm6Cn
2392,sonny boy williamson ii,bye bye bird,3XdGtdvEhEJXZoXNNVPdGC
2393,lamb,lusty,0Nk87FwUbe8EDChiGqR1pM
2394,the black angels,true believers,5lSWKx4mz7nsolvPakTpKN
2395,t. rex,diamond meadows,1yTi6FoVmq8FrfbHIdN2z9
2396,the modern lovers,96 tears,54hXmCP9O9ymPjFwdtY6nW
2397,willie nelson,who put all my ex's in texas,1atohBdKCLDEp7ZlkkOVpT
2398,nina simone,if i should lose you,6YRVj7ZJyFrr6tso0QV15e
2399,two door cinema club,handshake,2ASvWByq34yc6q0NJbBcvv
2400,alice cooper,i'm alive (that was the day my dead pet returned to save my life),52VqfBcEXd6NCgF6K9ocDE
2401,johnny mathis,stairway to the sea (scalinatella),4mbPAjec0PajWS8gVlA4KZ
2403,katy perry,swish swish,3OtMnyUaiipcAT23A8liyi
2404,sublime,s.t.p.,1HUiTDFAUwLTCZxIMF4SIg
2405,r.l. burnside,wish i was in heaven sitting down,23Ry7IvrU6JBcxkpdqsPaw
